Booking_ID,Segment_Type,Arrival_Year,Arrival_Month,Arrival_Date,Num_Adults,Num_Children,Num_Week_Nights,Num_Weekend_Nights,Room_Type,Lead_Time,Avg_Room_Price
INN22498,Offline,2018,10,11,2,0,1,0,Room_Type 5,181,250
INN22499,Offline,2017,8,14,2,0,2,0,Room_Type 1,39,109
INN22500,Offline,2018,4,8,2,0,3,2,Room_Type 1,268,78
INN22501,Offline,2017,8,10,2,0,1,1,Room_Type 1,4,75
INN22502,Online,2018,2,20,2,0,0,0,Room_Type 1,33,0
INN22503,Offline,2018,5,19,2,0,3,1,Room_Type 1,322,80
INN22504,Online,2018,12,22,2,0,3,1,Room_Type 1,20,74.8
INN22505,Offline,2018,10,16,2,0,2,2,Room_Type 1,153,72.25
INN22506,Online,2018,9,7,2,0,1,0,Room_Type 4,34,111.6
INN22507,Online,2018,4,29,2,0,3,2,Room_Type 4,33,140.4
INN22508,Online,2018,4,23,2,2,1,2,Room_Type 6,57,177.3
INN22509,Online,2018,8,3,2,0,2,0,Room_Type 1,192,94.5
INN22510,Online,2018,7,30,2,0,3,2,Room_Type 1,211,90.95
INN22511,Online,2018,10,8,3,0,1,2,Room_Type 4,139,151.2
INN22512,Online,2018,4,7,2,0,3,0,Room_Type 4,85,99.3
INN22513,Offline,2018,12,19,1,0,0,1,Room_Type 4,61,78.2
INN22514,Online,2018,6,28,2,0,1,0,Room_Type 4,13,146
INN22515,Offline,2017,12,29,2,0,3,0,Room_Type 1,146,75
INN22516,Online,2018,11,11,2,0,2,0,Room_Type 1,32,130
INN22517,Online,2018,6,19,2,2,2,2,Room_Type 6,15,278
INN22518,Online,2018,11,21,2,0,1,1,Room_Type 1,251,73.35
INN22519,Online,2018,5,26,2,0,3,1,Room_Type 4,172,123.25
INN22520,Offline,2018,2,16,2,0,3,0,Room_Type 4,106,46.67
INN22521,Online,2017,12,29,2,0,2,0,Room_Type 1,53,81
INN22522,Offline,2018,8,28,2,0,1,2,Room_Type 1,36,67.5
INN22523,Online,2018,11,19,2,0,2,2,Room_Type 1,71,88.4
INN22524,Online,2017,10,23,2,0,2,0,Room_Type 1,11,114
INN22525,Online,2018,6,16,2,0,1,0,Room_Type 1,37,116.1
INN22526,Corporate,2018,7,21,1,0,1,0,Room_Type 1,3,67
INN22527,Offline,2018,2,13,2,0,1,0,Room_Type 1,4,72.8
INN22528,Online,2018,7,28,1,2,1,0,Room_Type 7,9,235.63
INN22529,Offline,2018,6,4,2,0,1,1,Room_Type 1,275,62.8
INN22530,Online,2018,4,12,1,0,6,2,Room_Type 1,84,66.76
INN22531,Online,2018,3,16,2,0,4,0,Room_Type 1,70,68
INN22532,Online,2018,3,30,2,0,1,0,Room_Type 1,2,101
INN22533,Online,2018,3,23,2,0,4,1,Room_Type 1,76,100.6
INN22534,Online,2018,6,28,2,1,2,0,Room_Type 1,44,134.1
INN22535,Online,2017,10,16,2,0,2,1,Room_Type 1,84,89.25
INN22536,Online,2018,10,10,2,0,1,1,Room_Type 1,89,118.8
INN22537,Online,2018,10,17,2,0,5,2,Room_Type 4,84,132.3
INN22538,Offline,2018,7,11,2,1,5,2,Room_Type 1,156,94.91
INN22539,Offline,2018,10,10,1,0,0,1,Room_Type 1,111,120
INN22540,Online,2018,9,11,2,0,0,2,Room_Type 1,23,89
INN22541,Online,2018,10,28,3,0,2,1,Room_Type 4,109,174.6
INN22542,Offline,2017,11,19,2,0,3,0,Room_Type 4,52,60
INN22543,Online,2018,7,1,2,0,1,0,Room_Type 1,39,107.1
INN22544,Offline,2017,10,9,2,0,2,1,Room_Type 1,66,75
INN22545,Online,2018,3,17,3,0,2,0,Room_Type 4,3,145
INN22546,Offline,2018,2,26,2,0,2,0,Room_Type 1,42,74
INN22547,Offline,2018,6,24,1,0,2,0,Room_Type 1,192,95
INN22548,Online,2018,9,9,2,0,3,2,Room_Type 1,174,119.85
INN22549,Offline,2018,10,14,2,0,2,0,Room_Type 1,377,115
INN22550,Online,2018,6,17,2,0,2,0,Room_Type 1,11,141
INN22551,Online,2018,1,2,2,0,4,2,Room_Type 1,8,89.2
INN22552,Corporate,2018,5,19,2,0,2,0,Room_Type 1,28,100
INN22553,Online,2018,5,9,3,0,1,1,Room_Type 4,0,158
INN22554,Offline,2018,4,15,2,0,2,0,Room_Type 1,122,85
INN22555,Online,2018,2,12,1,0,2,0,Room_Type 1,15,85
INN22556,Online,2018,12,5,2,0,2,1,Room_Type 1,51,108
INN22557,Online,2018,2,25,2,2,3,1,Room_Type 6,9,182
INN22558,Offline,2018,10,30,2,0,1,2,Room_Type 1,177,90.9
INN22559,Online,2018,3,30,2,0,4,0,Room_Type 1,57,76.76
INN22560,Offline,2018,9,11,3,0,1,2,Room_Type 1,118,105.4
INN22561,Offline,2018,2,14,2,0,1,2,Room_Type 1,3,82
INN22562,Online,2018,8,20,3,0,2,2,Room_Type 4,48,168.3
INN22563,Offline,2017,10,16,1,0,2,0,Room_Type 1,102,80
INN22564,Corporate,2017,9,9,1,0,2,0,Room_Type 1,85,90
INN22565,Online,2018,7,1,2,0,2,0,Room_Type 1,51,117.9
INN22566,Offline,2018,9,16,2,0,2,1,Room_Type 1,31,75
INN22567,Corporate,2017,9,29,1,0,3,0,Room_Type 1,8,65
INN22568,Online,2018,12,6,2,0,3,0,Room_Type 1,280,78.3
INN22569,Corporate,2017,10,22,1,0,1,0,Room_Type 1,7,65
INN22570,Online,2018,9,15,2,2,3,0,Room_Type 6,44,207.9
INN22571,Online,2018,4,18,1,0,1,1,Room_Type 1,22,95
INN22572,Online,2018,6,14,2,0,5,0,Room_Type 4,24,150
INN22573,Offline,2018,4,6,2,0,1,0,Room_Type 1,55,104
INN22574,Online,2018,3,22,3,0,5,0,Room_Type 4,33,157.14
INN22575,Online,2018,5,17,1,0,3,0,Room_Type 1,134,94.5
INN22576,Online,2018,1,2,2,0,1,0,Room_Type 1,0,95
INN22577,Online,2018,9,4,2,0,3,2,Room_Type 1,69,135.9
INN22578,Online,2017,11,27,2,1,2,0,Room_Type 1,7,86.12
INN22579,Online,2017,9,9,1,0,1,0,Room_Type 1,0,142
INN22580,Online,2018,7,1,2,0,2,0,Room_Type 1,53,78.35
INN22581,Corporate,2018,9,15,2,0,2,0,Room_Type 1,1,75
INN22582,Online,2018,9,17,2,0,2,2,Room_Type 1,115,106.92
INN22583,Offline,2018,7,11,2,0,4,1,Room_Type 1,145,72.25
INN22584,Online,2018,6,19,2,0,2,2,Room_Type 1,164,100.3
INN22585,Offline,2018,6,24,1,0,2,0,Room_Type 1,192,95
INN22586,Online,2018,6,14,2,0,1,0,Room_Type 1,0,111
INN22587,Online,2018,8,24,3,0,4,0,Room_Type 4,200,187.5
INN22588,Offline,2018,6,6,1,0,1,1,Room_Type 1,247,90
INN22589,Online,2018,3,25,2,0,2,0,Room_Type 4,35,140.4
INN22590,Online,2018,8,3,2,0,3,0,Room_Type 1,188,105.3
INN22591,Offline,2018,3,20,2,0,0,1,Room_Type 1,13,85
INN22592,Online,2018,5,1,3,0,1,2,Room_Type 1,99,137.7
INN22593,Offline,2018,6,24,1,0,2,0,Room_Type 1,192,95
INN22594,Offline,2018,10,4,1,0,5,1,Room_Type 1,349,80
INN22595,Online,2018,8,5,2,0,2,1,Room_Type 1,207,85.5
INN22596,Online,2018,10,11,2,0,1,0,Room_Type 1,109,108
INN22597,Online,2018,5,13,1,0,1,0,Room_Type 1,37,116.1
INN22598,Offline,2018,6,24,1,0,2,0,Room_Type 1,265,90
INN22599,Online,2018,3,4,2,0,2,1,Room_Type 1,49,79.63
INN22600,Online,2018,3,25,2,0,2,2,Room_Type 5,59,104.65
INN22601,Online,2017,10,8,2,0,2,0,Room_Type 4,23,117
INN22602,Corporate,2017,9,9,2,0,2,0,Room_Type 1,86,100
INN22603,Online,2018,8,6,2,1,1,0,Room_Type 4,63,161.1
INN22604,Online,2018,10,28,2,1,2,1,Room_Type 1,238,112.5
INN22605,Online,2018,12,4,2,0,0,2,Room_Type 1,12,104
INN22606,Online,2018,9,19,2,0,5,2,Room_Type 1,267,73.37
INN22607,Complementary,2018,7,11,1,0,2,1,Room_Type 1,2,0
INN22608,Offline,2018,5,29,2,0,2,2,Room_Type 1,27,80.75
INN22609,Offline,2017,10,2,1,0,2,0,Room_Type 1,164,100
INN22610,Online,2018,5,21,2,0,1,2,Room_Type 1,56,126.9
INN22611,Online,2018,5,29,2,0,2,2,Room_Type 1,18,98.6
INN22612,Online,2018,10,2,3,0,0,2,Room_Type 4,51,151.2
INN22613,Online,2018,3,2,3,0,3,0,Room_Type 4,7,133
INN22614,Offline,2018,10,23,2,0,0,2,Room_Type 1,386,115
INN22615,Online,2018,12,15,2,0,3,0,Room_Type 1,24,104
INN22616,Online,2018,12,5,1,0,0,1,Room_Type 1,3,96
INN22617,Online,2018,6,18,2,0,1,1,Room_Type 1,91,116.1
INN22618,Online,2018,9,29,2,0,3,0,Room_Type 4,130,139.5
INN22619,Online,2018,7,5,1,0,1,0,Room_Type 1,0,135
INN22620,Offline,2018,6,9,2,0,1,0,Room_Type 1,27,120
INN22621,Online,2018,7,31,2,0,2,2,Room_Type 1,161,91.38
INN22622,Offline,2018,12,9,2,0,2,0,Room_Type 1,322,52
INN22623,Online,2018,4,8,2,0,1,0,Room_Type 1,9,89
INN22624,Online,2017,12,26,2,0,2,2,Room_Type 1,0,90
INN22625,Online,2018,4,14,2,0,1,0,Room_Type 4,16,142
INN22626,Online,2018,7,3,1,0,0,2,Room_Type 1,132,90.9
INN22627,Online,2018,8,5,0,2,2,0,Room_Type 2,237,86.5
INN22628,Online,2018,9,16,2,0,2,0,Room_Type 1,27,139
INN22629,Online,2018,1,16,2,0,1,0,Room_Type 1,2,78.5
INN22630,Offline,2017,9,6,2,0,5,2,Room_Type 1,81,72.25
INN22631,Online,2018,9,3,2,0,1,0,Room_Type 1,229,85.5
INN22632,Offline,2018,6,8,2,0,1,0,Room_Type 1,56,120
INN22633,Offline,2018,6,6,1,0,2,1,Room_Type 1,118,110
INN22634,Online,2018,10,21,2,0,3,2,Room_Type 4,103,126.72
INN22635,Online,2018,9,25,2,0,1,2,Room_Type 1,35,117
INN22636,Online,2018,1,25,1,0,10,4,Room_Type 1,15,75.5
INN22637,Offline,2018,10,11,2,0,3,0,Room_Type 1,22,95
INN22638,Offline,2018,6,20,2,0,2,1,Room_Type 1,193,120
INN22639,Online,2018,5,22,2,0,1,2,Room_Type 4,142,114.3
INN22640,Online,2018,8,2,2,0,1,0,Room_Type 1,2,121
INN22641,Offline,2017,7,17,2,0,2,0,Room_Type 1,273,109
INN22642,Online,2018,3,29,2,0,4,0,Room_Type 1,85,82.45
INN22643,Online,2018,10,16,2,0,3,2,Room_Type 2,284,81.82
INN22644,Online,2018,8,9,2,0,4,0,Room_Type 1,184,89.25
INN22645,Online,2017,7,19,1,0,5,3,Room_Type 1,96,80.7
INN22646,Offline,2018,8,9,3,0,3,0,Room_Type 1,71,96.9
INN22647,Online,2018,6,18,1,0,1,2,Room_Type 1,68,89.53
INN22648,Online,2018,3,5,2,0,1,2,Room_Type 1,31,84.9
INN22649,Online,2018,6,28,3,0,8,2,Room_Type 4,150,125.8
INN22650,Online,2018,12,8,2,0,3,0,Room_Type 4,5,121
INN22651,Offline,2018,6,6,2,0,1,1,Room_Type 1,247,115
INN22652,Corporate,2018,12,2,2,0,2,0,Room_Type 1,29,85
INN22653,Offline,2018,9,13,2,0,2,0,Room_Type 1,346,115
INN22654,Corporate,2017,12,29,1,0,1,0,Room_Type 1,1,79
INN22655,Corporate,2018,11,18,1,0,2,1,Room_Type 1,36,68.5
INN22656,Online,2018,12,6,1,0,1,0,Room_Type 1,349,72.9
INN22657,Online,2018,7,23,2,2,3,2,Room_Type 7,96,188.16
INN22658,Offline,2018,7,3,2,0,2,2,Room_Type 4,141,118.06
INN22659,Online,2018,8,26,2,0,3,2,Room_Type 4,13,149
INN22660,Online,2018,4,16,2,0,2,2,Room_Type 1,94,76.5
INN22661,Online,2018,7,24,2,0,3,2,Room_Type 1,135,99.45
INN22662,Online,2018,11,12,2,0,1,1,Room_Type 1,80,93.6
INN22663,Online,2018,10,19,2,1,4,1,Room_Type 1,146,135
INN22664,Online,2018,4,15,2,0,2,1,Room_Type 1,0,89
INN22665,Online,2018,7,1,2,0,1,0,Room_Type 4,80,98.41
INN22666,Online,2018,5,6,2,2,1,0,Room_Type 6,54,198.9
INN22667,Offline,2018,8,25,2,0,3,0,Room_Type 1,143,100
INN22668,Online,2017,9,17,1,0,2,0,Room_Type 1,44,85.5
INN22669,Online,2018,8,27,2,0,2,2,Room_Type 1,1,109.25
INN22670,Online,2018,8,24,2,0,4,0,Room_Type 1,192,89.25
INN22671,Online,2018,8,5,2,0,2,2,Room_Type 1,54,135.9
INN22672,Online,2018,9,12,1,0,1,1,Room_Type 4,3,170
INN22673,Offline,2018,6,20,2,0,2,1,Room_Type 1,193,120
INN22674,Online,2017,10,17,2,0,4,2,Room_Type 2,33,107.58
INN22675,Offline,2017,8,14,2,0,2,0,Room_Type 1,39,109
INN22676,Online,2018,7,18,3,0,1,1,Room_Type 4,165,142.2
INN22677,Online,2018,11,2,2,0,4,0,Room_Type 1,202,94.33
INN22678,Online,2018,6,3,2,0,2,1,Room_Type 4,94,137.4
INN22679,Offline,2018,8,5,1,1,1,0,Room_Type 1,147,78.1
INN22680,Online,2018,8,3,2,0,2,0,Room_Type 1,37,135.9
INN22681,Online,2018,5,16,2,1,3,1,Room_Type 1,81,135.15
INN22682,Online,2018,9,27,2,0,4,0,Room_Type 1,206,119.85
INN22683,Offline,2018,12,16,1,0,1,0,Room_Type 1,4,70
INN22684,Offline,2018,9,15,2,0,2,0,Room_Type 1,317,120
INN22685,Online,2018,9,9,2,0,1,0,Room_Type 1,36,112.59
INN22686,Online,2018,7,3,2,0,2,2,Room_Type 1,43,127.1
INN22687,Online,2017,8,27,2,0,3,2,Room_Type 1,17,105
INN22688,Offline,2018,6,24,2,0,2,0,Room_Type 1,265,115
INN22689,Online,2018,6,27,2,0,4,1,Room_Type 1,0,76.47
INN22690,Offline,2018,12,6,2,1,3,0,Room_Type 1,36,85.05
INN22691,Online,2018,6,11,2,0,1,1,Room_Type 1,0,108.57
INN22692,Online,2017,9,24,2,0,1,0,Room_Type 1,50,86.4
INN22693,Offline,2018,7,21,2,0,2,0,Room_Type 1,292,115
INN22694,Online,2018,11,23,1,0,1,0,Room_Type 1,8,94
INN22695,Online,2017,10,15,2,0,3,1,Room_Type 1,43,99
INN22696,Online,2018,12,2,2,1,2,0,Room_Type 1,105,152.55
INN22697,Offline,2018,6,26,2,0,3,2,Room_Type 1,2,63.75
INN22698,Offline,2018,5,13,2,0,2,1,Room_Type 1,309,65
INN22699,Online,2018,11,25,2,0,2,2,Room_Type 1,43,74.8
INN22700,Online,2018,10,17,2,0,3,1,Room_Type 1,184,90.9
INN22701,Offline,2018,11,18,1,0,2,1,Room_Type 1,14,75
INN22702,Online,2017,11,4,2,0,3,0,Room_Type 2,46,105.5
INN22703,Offline,2017,12,31,1,0,3,0,Room_Type 1,55,62.67
INN22704,Online,2018,5,30,2,1,5,1,Room_Type 1,122,119.85
INN22705,Online,2018,6,27,2,0,2,1,Room_Type 1,120,85.5
INN22706,Online,2018,7,17,2,0,0,2,Room_Type 1,8,160
INN22707,Online,2017,10,14,2,2,4,0,Room_Type 6,29,163.58
INN22708,Online,2018,3,11,2,0,2,0,Room_Type 1,65,78.3
INN22709,Online,2017,9,3,2,0,3,0,Room_Type 1,10,117.67
INN22710,Online,2018,6,8,3,0,1,0,Room_Type 4,37,141.3
INN22711,Offline,2018,2,3,2,0,4,0,Room_Type 5,4,85.98
INN22712,Online,2018,6,2,3,0,3,0,Room_Type 1,130,159.3
INN22713,Offline,2018,9,26,2,0,3,1,Room_Type 1,250,95
INN22714,Offline,2018,2,20,2,0,1,2,Room_Type 1,19,66
INN22715,Online,2018,7,11,2,1,1,1,Room_Type 1,152,119
INN22716,Online,2017,9,12,2,0,2,2,Room_Type 1,60,71.4
INN22717,Offline,2018,3,21,2,0,2,1,Room_Type 1,73,38.67
INN22718,Online,2017,12,17,2,0,3,0,Room_Type 1,124,72.25
INN22719,Offline,2018,7,9,2,1,1,1,Room_Type 1,131,72.25
INN22720,Offline,2018,12,30,2,0,2,1,Room_Type 1,207,161.67
INN22721,Online,2018,8,17,2,0,1,0,Room_Type 1,184,139.5
INN22722,Offline,2017,9,25,1,0,2,2,Room_Type 1,56,185
INN22723,Offline,2018,12,2,2,0,2,0,Room_Type 1,315,52
INN22724,Offline,2017,11,8,2,0,2,2,Room_Type 4,41,60
INN22725,Online,2017,8,11,1,0,3,0,Room_Type 1,1,114
INN22726,Online,2018,6,4,2,0,2,2,Room_Type 1,172,100.3
INN22727,Aviation,2018,3,16,1,0,2,0,Room_Type 1,2,88
INN22728,Online,2018,2,5,2,0,2,0,Room_Type 1,17,65.2
INN22729,Online,2018,5,22,2,0,0,1,Room_Type 1,36,126.9
INN22730,Online,2018,10,25,1,0,3,0,Room_Type 1,12,130
INN22731,Offline,2018,5,27,1,0,1,0,Room_Type 1,14,62.5
INN22732,Online,2018,8,17,2,0,1,0,Room_Type 1,0,138
INN22733,Online,2018,12,19,1,0,1,1,Room_Type 1,3,89.5
INN22734,Online,2018,2,27,2,0,1,0,Room_Type 1,5,81.07
INN22735,Online,2018,10,5,2,0,4,0,Room_Type 1,136,118.8
INN22736,Online,2018,11,25,2,0,2,1,Room_Type 1,59,79.2
INN22737,Online,2018,3,3,2,0,3,0,Room_Type 1,66,80.3
INN22738,Offline,2018,10,3,2,0,3,1,Room_Type 1,285,100
INN22739,Online,2018,7,22,2,2,1,0,Room_Type 6,36,216.9
INN22740,Offline,2018,1,19,1,0,3,0,Room_Type 1,151,80
INN22741,Online,2018,9,5,2,0,2,1,Room_Type 4,233,138.13
INN22742,Online,2018,11,15,1,0,4,0,Room_Type 1,8,97
INN22743,Corporate,2018,5,31,1,0,3,0,Room_Type 1,113,100
INN22744,Online,2018,2,9,2,1,1,0,Room_Type 1,1,109
INN22745,Offline,2018,10,12,2,0,3,0,Room_Type 1,279,110
INN22746,Online,2018,8,22,2,0,2,1,Room_Type 1,160,114.5
INN22747,Offline,2018,12,5,2,0,4,1,Room_Type 1,73,75
INN22748,Online,2018,6,9,1,0,3,0,Room_Type 1,133,121.5
INN22749,Online,2018,7,6,3,0,5,2,Room_Type 4,79,146.96
INN22750,Offline,2017,10,16,2,0,2,0,Room_Type 1,102,109
INN22751,Online,2018,6,29,3,0,4,0,Room_Type 4,36,150.3
INN22752,Online,2018,12,9,2,0,2,0,Room_Type 1,17,95
INN22753,Online,2018,6,23,3,0,1,0,Room_Type 4,13,127
INN22754,Online,2018,3,16,2,0,4,1,Room_Type 1,69,79.05
INN22755,Offline,2018,10,2,2,0,1,2,Room_Type 1,9,85
INN22756,Offline,2017,9,17,2,0,2,0,Room_Type 1,56,82
INN22757,Offline,2018,7,3,2,0,3,2,Room_Type 1,153,72.25
INN22758,Corporate,2017,10,12,1,0,0,1,Room_Type 1,7,65
INN22759,Online,2018,6,28,2,0,4,0,Room_Type 2,117,97.75
INN22760,Online,2017,9,23,2,0,4,1,Room_Type 1,39,175.08
INN22761,Online,2018,5,4,2,0,4,0,Room_Type 1,100,119.85
INN22762,Corporate,2017,9,27,1,0,0,2,Room_Type 1,2,65
INN22763,Online,2017,10,5,2,0,3,1,Room_Type 1,10,135.5
INN22764,Online,2018,6,2,2,0,3,1,Room_Type 2,134,114.96
INN22765,Online,2017,10,19,2,0,1,1,Room_Type 1,14,126
INN22766,Online,2018,8,1,3,0,4,1,Room_Type 4,160,130.05
INN22767,Online,2018,10,30,2,0,3,2,Room_Type 1,12,99
INN22768,Offline,2018,6,17,2,0,2,1,Room_Type 1,290,72
INN22769,Online,2018,6,20,2,0,1,1,Room_Type 4,31,107.1
INN22770,Online,2018,10,21,2,0,2,1,Room_Type 4,103,132.3
INN22771,Online,2018,9,16,2,0,1,0,Room_Type 4,64,149.4
INN22772,Online,2018,6,20,2,0,3,1,Room_Type 4,54,113.4
INN22773,Offline,2018,10,25,2,0,3,0,Room_Type 4,1,107
INN22774,Online,2018,7,22,2,3,2,1,Room_Type 7,99,269.3
INN22775,Offline,2017,12,30,2,0,4,1,Room_Type 1,148,67
INN22776,Online,2017,12,4,1,0,2,1,Room_Type 1,18,118.67
INN22777,Offline,2017,9,14,2,0,5,2,Room_Type 1,3,90
INN22778,Online,2018,12,22,1,0,3,1,Room_Type 1,26,74.8
INN22779,Online,2018,8,24,2,0,2,0,Room_Type 1,130,109.8
INN22780,Online,2018,8,13,2,0,5,2,Room_Type 4,206,109.66
INN22781,Corporate,2018,4,20,1,0,1,0,Room_Type 1,27,89
INN22782,Offline,2017,9,24,1,0,2,0,Room_Type 1,86,87.5
INN22783,Online,2018,9,28,2,0,1,0,Room_Type 1,24,119
INN22784,Online,2018,7,2,2,0,1,1,Room_Type 1,26,151
INN22785,Offline,2018,5,26,2,0,3,0,Room_Type 1,87,80.75
INN22786,Online,2018,9,14,2,2,3,0,Room_Type 6,9,249
INN22787,Online,2018,12,25,2,0,1,2,Room_Type 7,74,134.31
INN22788,Offline,2017,7,17,2,0,2,0,Room_Type 1,273,109
INN22789,Offline,2018,7,30,2,0,1,1,Room_Type 1,301,115
INN22790,Offline,2018,6,10,2,0,2,1,Room_Type 1,57,90.67
INN22791,Online,2018,2,18,2,0,3,2,Room_Type 2,62,65.66
INN22792,Online,2018,9,28,2,0,2,0,Room_Type 4,40,165.6
INN22793,Online,2018,7,30,3,0,11,5,Room_Type 1,152,184.34
INN22794,Online,2018,10,8,1,0,1,1,Room_Type 1,163,91.63
INN22795,Offline,2018,3,17,2,0,3,1,Room_Type 1,75,80
INN22796,Online,2017,8,7,1,0,2,0,Room_Type 1,1,80
INN22797,Online,2018,5,19,2,0,1,0,Room_Type 1,53,126.9
INN22798,Offline,2017,9,17,2,0,3,0,Room_Type 1,162,70
INN22799,Offline,2018,11,1,1,0,3,0,Room_Type 1,166,110
INN22800,Offline,2018,6,4,2,0,1,1,Room_Type 1,275,62.8
INN22801,Online,2018,10,20,2,0,3,2,Room_Type 1,290,90.95
INN22802,Online,2018,8,25,2,0,1,0,Room_Type 1,0,92.98
INN22803,Online,2018,10,24,2,0,3,1,Room_Type 1,239,80.75
INN22804,Online,2018,7,17,3,0,1,2,Room_Type 1,41,137.7
INN22805,Online,2017,10,28,2,0,2,0,Room_Type 1,74,89.25
INN22806,Online,2018,8,19,2,0,4,2,Room_Type 4,14,155.83
INN22807,Online,2018,10,29,2,0,1,2,Room_Type 1,7,151.19
INN22808,Offline,2018,9,1,2,0,1,0,Room_Type 1,83,112.8
INN22809,Online,2018,10,8,2,0,2,2,Room_Type 1,95,108
INN22810,Online,2018,1,17,2,0,4,2,Room_Type 1,9,83
INN22811,Offline,2018,7,8,2,0,6,2,Room_Type 1,106,72.25
INN22812,Online,2018,3,24,2,0,3,1,Room_Type 1,79,90.95
INN22813,Corporate,2018,9,30,1,0,2,0,Room_Type 1,4,110
INN22814,Offline,2018,9,28,2,0,3,0,Room_Type 4,120,108.57
INN22815,Offline,2018,3,25,2,0,2,1,Room_Type 1,81,65
INN22816,Online,2018,6,28,2,0,4,0,Room_Type 4,3,158.5
INN22817,Online,2017,9,28,2,0,3,1,Room_Type 1,6,169
INN22818,Offline,2017,7,11,2,0,1,2,Room_Type 1,96,94.5
INN22819,Offline,2018,3,24,2,0,3,0,Room_Type 1,73,56.38
INN22820,Offline,2017,9,18,2,0,2,0,Room_Type 1,74,101.5
INN22821,Online,2017,10,17,2,0,6,2,Room_Type 2,184,65.29
INN22822,Offline,2018,9,30,1,0,2,1,Room_Type 1,91,75
INN22823,Offline,2018,6,8,2,0,5,2,Room_Type 1,82,115
INN22824,Offline,2018,9,15,2,0,2,0,Room_Type 1,317,120
INN22825,Online,2018,5,1,2,0,3,2,Room_Type 4,83,132.6
INN22826,Online,2018,4,8,2,0,2,2,Room_Type 1,1,116
INN22827,Offline,2018,8,19,2,0,2,0,Room_Type 1,291,115
INN22828,Online,2018,12,25,2,0,1,2,Room_Type 2,106,91.6
INN22829,Offline,2017,9,24,1,0,1,0,Room_Type 1,6,77
INN22830,Online,2018,12,16,2,0,2,1,Room_Type 4,185,103.5
INN22831,Online,2017,7,10,1,0,3,2,Room_Type 1,115,68
INN22832,Online,2018,5,30,2,0,3,1,Room_Type 1,1,111.35
INN22833,Online,2017,9,7,2,0,3,1,Room_Type 1,6,109.75
INN22834,Offline,2017,9,18,1,0,2,0,Room_Type 1,74,87
INN22835,Online,2018,4,12,2,0,1,0,Room_Type 1,9,131
INN22836,Offline,2018,6,6,2,0,1,1,Room_Type 1,247,115
INN22837,Offline,2017,8,1,2,0,1,2,Room_Type 1,117,94.5
INN22838,Online,2018,9,5,2,0,1,1,Room_Type 4,45,117.45
INN22839,Offline,2018,3,1,1,0,1,0,Room_Type 1,0,95
INN22840,Online,2018,9,22,2,0,1,0,Room_Type 4,4,149.38
INN22841,Online,2018,11,18,2,2,2,1,Room_Type 6,3,178.67
INN22842,Online,2018,1,5,2,0,2,0,Room_Type 1,0,80.3
INN22843,Offline,2017,9,18,2,0,2,0,Room_Type 1,74,109
INN22844,Online,2018,12,7,1,0,3,0,Room_Type 1,46,86.4
INN22845,Online,2018,2,23,3,0,4,0,Room_Type 4,20,139
INN22846,Corporate,2018,1,20,1,0,1,0,Room_Type 1,0,65
INN22847,Online,2018,5,7,2,0,1,0,Room_Type 1,98,126.9
INN22848,Corporate,2018,5,10,1,0,1,0,Room_Type 1,5,65
INN22849,Online,2018,3,12,1,0,2,2,Room_Type 4,31,95.4
INN22850,Online,2017,10,7,2,0,3,0,Room_Type 1,30,94.5
INN22851,Online,2018,4,9,2,0,1,2,Room_Type 2,150,86.62
INN22852,Online,2018,8,11,1,0,1,0,Room_Type 1,156,108.9
INN22853,Online,2018,6,10,2,0,1,0,Room_Type 1,74,126.9
INN22854,Offline,2017,9,18,2,0,2,0,Room_Type 1,74,109
INN22855,Online,2018,11,8,2,0,1,0,Room_Type 1,106,171.9
INN22856,Offline,2018,6,19,1,0,1,2,Room_Type 1,38,81
INN22857,Online,2018,8,9,3,0,3,0,Room_Type 4,112,146.7
INN22858,Online,2018,7,16,2,0,1,2,Room_Type 4,91,127.8
INN22859,Online,2018,4,22,2,0,2,1,Room_Type 4,69,118.8
INN22860,Online,2018,9,12,2,0,2,1,Room_Type 4,5,177.33
INN22861,Online,2018,10,20,2,0,3,0,Room_Type 4,63,125.55
INN22862,Online,2018,10,3,2,0,4,1,Room_Type 4,40,95.48
INN22863,Online,2018,6,26,2,0,0,2,Room_Type 1,37,99.9
INN22864,Offline,2018,10,24,2,0,2,1,Room_Type 1,40,85
INN22865,Corporate,2018,12,8,2,0,2,0,Room_Type 1,16,75
INN22866,Online,2018,4,25,2,0,1,1,Room_Type 1,76,85.5
INN22867,Offline,2018,6,20,2,0,2,1,Room_Type 1,193,120
INN22868,Offline,2018,5,29,2,0,5,3,Room_Type 1,213,80.24
INN22869,Online,2018,10,20,2,1,3,0,Room_Type 1,42,164.33
INN22870,Online,2018,7,9,2,2,1,0,Room_Type 4,44,131.4
INN22871,Online,2018,8,4,3,0,5,2,Room_Type 1,151,136.12
INN22872,Online,2018,10,22,2,0,1,2,Room_Type 4,202,109.8
INN22873,Online,2017,10,1,2,0,3,1,Room_Type 1,15,80.46
INN22874,Offline,2017,9,18,2,0,2,0,Room_Type 1,74,101.5
INN22875,Online,2017,8,23,1,0,3,2,Room_Type 1,4,80
INN22876,Offline,2018,6,8,2,0,1,0,Room_Type 1,56,120
INN22877,Online,2018,5,11,2,0,4,0,Room_Type 1,47,92.28
